1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,463.764971827117,432.382978863207,403.70995605156,377.463725531204,353.39634325906,331.289380611931,310.949931328775,292.207221177686,274.909720271025,258.922676026747,244.125999329961,230.412448218866,217.686062974054,205.860814276021,194.85943246325,184.61239114917,175.057022759839,166.136747109849,157.800397080987,150.001627918267,142.698398700971,135.852516254764,129.429233203678,123.396893065342,117.726616308504,112.392022150177,107.368981597064,102.635397853553,98.1710107444211,93.9572222489822,89.9769406270545,86.2144409458354,82.6552400990494,79.285984652616,76.0943500604755,73.0689499750859,70.1992545336323,67.4755166366954,64.8887053539961,62.4304456943762,60.092964066551,57.8690388351821,55.7519554450352,53.7354656457252,51.8137504019449,49.9813861200963,48.233313862733,46.5648112578846,44.9714668418027,43.4491566014621,41.9940225077398,40.6024528519727,39.2710642179116,37.9966849382419,36.7763399000897,35.6072365775104,34.4867521810548,33.4124218253022,32.3819276248965,31.3930886382414,30.4438515857357,29.5322822763456,28.6565576825206,27.8149586090346,27.0058629063445,26.2277391835699,25.4791409802606,24.7587013597792,24.0651278904333,23.3971979834797,22.7537545598167,22.1337020196312,21.5360024914736,20.9596723392425,20.4037789073807,19.8674374862343,19.3498084810313,18.8500947692985,18.3675392327809,17.9014224510589,17.4510605450906,17.0158031598487,16.5950315760802,16.1881569420045,15.7946186164797,15.4138826158286,15.0454401571131,14.6888062912,14.3435186194641,14.0091360884385,13.685237857149,13.3714222322582,13.0673056665046,12.7725218162539,12.4867206542814,12.2095676341864,11.9407429030965,11.6799405595571,11.4268679537221,11.1812450271636,10.9428036898046,10.7112872316534,10.4864497671766,10.2680557102954,10.0558792781288,9.84970402173023,9.6493223821854,9.45453527054566,9.26515167017223,9.08098826016109,8.90186905860474,8.72762508452772,8.55809403740808,8.39311999326635,8.23255311636894,8.0762493856527,7.92407033503403,7.77588280681799,7.6315587174718,7.49097483507249,7.35401256778082,7.22055776273343,7.09050051478164,6.96373498454031,6.840159225242,6.71967501792194,6.60218771448754,6.48760608825229,6.37584219153871,6.26681121997804,6.16043138315582,6.05662378127294,5.95531228751054,5.85642343580497,5.75988631375562,5.66563246040427,5.57359576863887,5.48371239198895,5.39592065559236,5.31016097112539,5.22637575549984,5.14450935314093,5.06450796167072,4.98631956083044,4.90989384448463,4.83518215555821,4.76213742376548,4.69071410599748,4.62086812924144,4.55255683591228,4.4857389314827,4.42037443430411,4.35642462751627,4.29385201294874,4.2326202669222,4.17269419786244,4.114039705644,4.05662374258504,4.00041427601842,3.9453802523682,3.89149156266402,3.83871900942912,3.7870342748811,3.73640989038742,3.6868192071204,3.63823636785917,3.5906362798887,3.54399458894828,3.4982876541841,3.45349252406287,3.40958691320529,3.36654918010023,3.32435830566236,3.28299387259752,3.24243604554196,3.20266555194316,3.16366366365119,3.12541217919136,3.08789340668988,3.05109014742581,3.01498567998364,2.97956374498204,2.94480853035545,2.91070465716618,2.87723716592566,2.8443915034045,2.81215350991189,2.78050940702568,2.74944578575536,2.7189495951209,2.68900813113109,2.65960902614597,2.63074023860817,2.60239004312917,2.57454702091649,2.54720005052905,2.52033829894792,2.49395121295049,2.46802851077672,2.44256017407623,2.41753644012579,2.39294779430707,2.36878496283492,2.34503890572685,2.32170081000486,2.298762083121,2.27621434659841,2.25404942988005,2.23225936437748,2.21083637771249,2.18977288814453,2.16906149917734,2.14869499433827,2.12866633212418,2.10896864110801,2.08959521520016,2.07053950905945,2.05179513364827,2.03335585192676,2.01521557468142,1.99736835648322,1.9798083917709,1.96253001105501,1.94552767723864,1.92879598205071,1.91232964258818,1.89612349796318,1.88017250605181,1.86447174034095,1.84901638686991,1.83380174126361,1.81882320585444,1.80407628688957,1.7895565918211,1.77525982667627,1.76118179350492,1.74731838790195,1.73366559660202,1.72021949514442,1.70697624560558,1.69393209439723,1.68108337012794,1.66842648152614,1.65595791542246,1.64367423478973,1.63157207683865,1.61964815116732,1.60789923796316,1.59632218625525,1.5849139122158,1.57367139750899,1.56259168768592,1.55167189062394,1.54090917500933,1.5303007688617,1.51984395809901,1.50953608514187,1.49937454755595,1.48935679673138,1.47948033659786,1.46974272237466,1.46014155935419,1.45067450171831,1.44133925138631,1.43213355689363,1.42305521230046,1.41410205612925,1.40527197033028,1.39656287927457,1.38797274877316,1.37949958512216,1.37114143417266,1.36289638042484,1.35476254614569,1.34673809050939,1.33882120876001,1.33101013139558,1.3233031233732,1.31569848333438,1.30819454285012,1.30078966568519,1.29348224708098,1.28627071305651,1.27915351972697,1.27212915263938,1.26519612612488,1.25835298266713,1.25159829228647,1.24493065193926,1.23834868493215,1.23185104035074,1.22543639250227,1.21910344037197,1.2128509070927,1.20667753942751,1.20058210726468,1.19456340312514,1.18862024168164,1.18275145928956,1.17695591352897,1.17123248275764,1.16558006567473,1.15999758089486,1.15448396653227,1.14903817979484,1.14365919658767,1.13834601112602,1.13309763555725,1.12791309959173,1.12279145014225,1.11773175097184,1.11273308234983,1.10779454071579,1.10291523835123,1.09809430305892,1.09333087784945,1.0886241206351,1.0839732039306,1.0793773145607,1.07483565337445,1.07034743496584,1.06591188740087,1.06152825195064,1.05719578283052,1.05291374694511,1.04868142363893,1.04449810445262,1.04036309288462,1.03627570415804,1.03223526499276,1.02824111338252,1.02429259837688,1.02038907986801,1.01652992838213,1.01271452487545,1.00894226053462,1.00521253658142,1.00152476408178,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,0.999984422711628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
