38.326,17.495,14.873,14.637,14.518,13.738,13.424,12.096,12.769,12.892,12.392,11.346,11.219,11.091,10.679,9.4466,9.1755,8.8543,7.7905,7.4426,7.3995,7.1821,6.6242,6.4601,6.4465,4.4362,5.1533,6.8789,7.0666,7.0408,6.8491,6.3874,6.3131,6.2404,6.1801,5.9423,4.5764,4.9309,5.07,5.0814,5.0435,5.0352,4.9828,4.4982,4.2613,4.2343,4.2147,4.2188,4.1886,4.1431,4.048,3.4126,3.1945,3.1729,3.1649,3.1634,3.1402,3.1467,3.1569,3.1179,3.0248,2.6948,2.6228,2.6415,2.6268,2.6217,2.6251,2.613,2.6052,2.6078,2.5898,2.5258,2.1789,2.1078,2.1197,2.1304,2.1306,2.1257,2.1177,2.1203,2.1202,2.1191,2.1091,2.1043,2.0927,1.9822,1.7787,1.7361,1.7261,1.7295,1.7211,1.726,1.7276,1.7257,1.7304,1.7278,1.6584,1.6599,1.6527,1.6482,1.6381,1.5179,1.3057,1.2734,1.2622,1.2623,1.2652,1.2609,1.253,1.2585,1.266,1.2559,1.2578,1.2523,1.251,1.2478,1.2521,1.2571,1.2485,1.2441,1.1916,1.0589,1.0383,1.037,1.0357,1.034,1.0314,1.0313,1.0341,1.0317,1.0329,1.034,1.0411,1.0347,1.0372,1.0324,1.0052,1.002,1.005,1.0016
47.533,21.552,18.283,18.171,18.026,16.926,14.872,10.117,15.139,15.448,15.185,13.855,13.533,13.328,11.86,9.6677,10.517,10.118,9.0429,8.7947,8.7289,8.152,7.4111,7.2844,7.3175,5.2609,6.0169,7.894,7.9763,7.8963,7.4259,6.8166,6.667,6.6786,6.5568,6.1509,4.8686,5.3652,5.3996,5.4308,5.4297,5.3706,5.2559,4.6453,4.4141,4.3505,4.3276,4.2999,4.2883,4.2623,4.152,3.5579,3.3646,3.3211,3.3363,3.3284,3.3018,3.3159,3.3084,3.2701,3.1291,2.7617,2.692,2.679,2.6913,2.6653,2.6727,2.6795,2.6775,2.6598,2.6333,2.5618,2.2042,2.1377,2.1468,2.1459,2.1317,2.1465,2.1373,2.1367,2.1468,2.1299,2.1271,2.112,2.1212,1.9884,1.7603,1.7313,1.7234,1.7224,1.7292,1.7218,1.719,1.713,1.7241,1.7248,1.6717,1.6677,1.6638,1.6667,1.6524,1.5375,1.3291,1.3021,1.2962,1.291,1.2922,1.289,1.2894,1.288,1.2881,1.2913,1.2843,1.2825,1.2821,1.2794,1.2851,1.2788,1.2771,1.275,1.2172,1.0714,1.0505,1.0498,1.0466,1.0511,1.0479,1.0474,1.048,1.0503,1.0502,1.0454,1.0432,1.0453,1.0434,1.0465,1.0112,1.0114,1.0118,1.0079
33.738,15.281,12.914,12.845,12.778,12.288,11.963,11.147,11.596,11.646,11.299,10.519,10.446,10.378,10.151,8.8628,8.6078,8.4026,7.6557,7.4252,7.3868,6.9757,6.4137,6.292,6.3346,4.603,5.4101,7.0639,7.1752,7.1244,6.717,6.2283,6.1522,6.1497,6.078,5.7909,4.6882,5.0295,5.1291,5.1525,5.109,5.081,5.0011,4.4275,4.2146,4.1569,4.1236,4.1301,4.1135,4.0933,3.998,3.4756,3.3287,3.3254,3.3216,3.3051,3.2903,3.2963,3.2902,3.2741,3.1167,2.7442,2.6832,2.6634,2.6576,2.6509,2.6435,2.6392,2.6472,2.642,2.6325,2.544,2.2002,2.1166,2.1197,2.1159,2.1076,2.1001,2.1117,2.1017,2.1129,2.1055,2.1023,2.0957,2.0916,1.9594,1.73,1.7033,1.6933,1.686,1.6816,1.6797,1.6853,1.6793,1.688,1.686,1.6391,1.6335,1.6331,1.629,1.6257,1.5321,1.3343,1.312,1.3061,1.3043,1.3014,1.3007,1.3012,1.2956,1.3006,1.2998,1.2973,1.2991,1.2929,1.291,1.3014,1.2858,1.29,1.2906,1.2279,1.0685,1.0438,1.0416,1.045,1.0432,1.0418,1.0403,1.0416,1.0431,1.0426,1.0416,1.041,1.0455,1.044,1.0424,1.0076,1.0136,1.011,1.015
46.232,21.147,17.965,17.778,17.571,16.997,16.39,14.202,15.376,15.439,14.738,13.419,13.227,13.038,12.502,10.567,10.096,9.7708,8.7973,8.4487,8.4294,7.8761,7.1203,6.9636,7.0365,5.1303,5.9515,7.6965,7.8068,7.7083,7.254,6.5714,6.4787,6.4681,6.4168,6.1267,4.9394,5.1789,5.2356,5.2546,5.2409,5.1578,5.0683,4.4914,4.2493,4.1929,4.2034,4.2001,4.165,4.1379,4.0345,3.5306,3.3533,3.347,3.3404,3.3254,3.309,3.3126,3.2977,3.2955,3.1489,2.7551,2.6798,2.6704,2.6607,2.6607,2.6653,2.6576,2.6437,2.6394,2.6326,2.5521,2.2269,2.118,2.1178,2.1193,2.1117,2.1134,2.1142,2.1096,2.112,2.0979,2.0971,2.1018,2.0849,1.9687,1.7365,1.6977,1.6828,1.6888,1.6955,1.6926,1.6832,1.6881,1.6846,1.6851,1.6421,1.6329,1.6328,1.6368,1.6198,1.5249,1.3254,1.3001,1.3007,1.2996,1.3024,1.2961,1.2946,1.2929,1.2981,1.2965,1.295,1.2948,1.2925,1.2931,1.2939,1.2966,1.2887,1.2869,1.228,1.0651,1.048,1.0496,1.0411,1.0381,1.0395,1.0331,1.0388,1.0389,1.037,1.0316,1.0346,1.0371,1.0433,1.0433,1.0052,1.012,1.0073,1.0077
39.854,17.945,15.21,15.113,14.998,14.373,13.988,12.225,13.048,13.249,12.666,11.644,11.498,11.374,11.066,9.5878,9.0764,8.8499,8.0104,7.6952,7.6742,7.2902,6.5773,6.3905,6.3844,4.1863,5.1921,7.1262,7.409,7.3669,6.9533,6.3335,6.2609,6.2493,6.1305,5.9949,4.8794,5.0714,5.1476,5.1419,5.1346,5.0825,5.0095,4.4473,4.1836,4.1509,4.1282,4.1365,4.0921,4.0958,4.0119,3.4949,3.33,3.3063,3.3153,3.3078,3.3024,3.295,3.2863,3.2724,3.1226,2.7378,2.6713,2.6633,2.645,2.6381,2.6417,2.6461,2.6443,2.6323,2.6165,2.5599,2.202,2.0965,2.1025,2.107,2.1106,2.1061,2.0955,2.0994,2.0966,2.0936,2.0881,2.0725,2.0681,1.9589,1.7162,1.694,1.6831,1.6738,1.682,1.6808,1.6797,1.6721,1.6845,1.6803,1.6214,1.6275,1.6251,1.6143,1.6031,1.518,1.3207,1.2946,1.296,1.2915,1.2883,1.2915,1.2851,1.2916,1.2957,1.2895,1.2874,1.2898,1.2892,1.2902,1.2877,1.2854,1.279,1.2759,1.2228,1.0623,1.0404,1.0447,1.0345,1.032,1.0371,1.0345,1.0339,1.0318,1.0365,1.0323,1.0319,1.0327,1.0364,1.0396,1.0102,1.0056,1.0102,1.0119
44.902,20.274,17.135,17,16.882,16.11,15.68,13.546,14.689,14.885,14.229,13.052,12.797,12.74,12.152,10.1,9.852,9.6901,8.6943,8.3488,8.2585,7.8036,7.0377,6.8595,6.901,4.7003,5.5472,7.4961,7.6636,7.598,7.1603,6.5011,6.4006,6.3869,6.2967,5.981,4.752,5.0913,5.1918,5.1885,5.1809,5.1487,5.0713,4.4363,4.195,4.1331,4.1239,4.119,4.0997,4.0732,4.001,3.4801,3.3053,3.2931,3.2938,3.2821,3.2756,3.2721,3.273,3.2318,3.0995,2.7061,2.6392,2.6306,2.633,2.6362,2.624,2.6247,2.6208,2.608,2.6099,2.5322,2.1727,2.0889,2.0951,2.0826,2.0804,2.0827,2.0817,2.0839,2.084,2.0705,2.071,2.0694,2.0619,1.9337,1.7027,1.6733,1.6689,1.6613,1.6602,1.666,1.6658,1.6672,1.6648,1.6697,1.6272,1.633,1.6314,1.6278,1.6163,1.5204,1.3322,1.2979,1.3009,1.2921,1.2997,1.2976,1.2977,1.2961,1.2978,1.29,1.2928,1.2894,1.2949,1.2926,1.2917,1.2991,1.2889,1.2825,1.2187,1.0675,1.0357,1.0418,1.0359,1.0345,1.0371,1.0347,1.034,1.0381,1.0335,1.0328,1.0361,1.04,1.0399,1.0365,1.0078,1.0116,1.0091,1.0113
37.635,16.805,14.351,14.495,14.392,14.11,13.643,12.33,12.908,12.987,12.565,11.712,11.521,11.441,11.029,9.5038,9.2451,9.0218,8.2073,7.9292,7.8287,7.3837,6.6792,6.4843,6.6374,4.0552,4.9002,7.1309,7.3699,7.2809,6.8938,6.3736,6.2942,6.2699,6.1403,5.8635,4.6657,5.07,5.1468,5.1662,5.1579,5.0954,5.0144,4.4215,4.1749,4.1206,4.0884,4.0983,4.09,4.0458,3.9692,3.4714,3.2973,3.2829,3.2842,3.2801,3.2693,3.2818,3.2707,3.2658,3.1085,2.7238,2.6383,2.6375,2.6311,2.6325,2.6199,2.6268,2.6173,2.6009,2.5954,2.5253,2.1738,2.0811,2.0864,2.092,2.0767,2.0794,2.0772,2.0782,2.0895,2.0819,2.0749,2.0729,2.0704,1.9423,1.7069,1.6793,1.6644,1.6605,1.6634,1.6667,1.6634,1.6663,1.6628,1.6631,1.6317,1.6293,1.6206,1.6102,1.6102,1.5081,1.3256,1.2943,1.2988,1.2891,1.2978,1.288,1.2901,1.2987,1.2977,1.293,1.2925,1.2938,1.2905,1.29,1.2899,1.2814,1.2906,1.2841,1.2181,1.066,1.0427,1.0372,1.0367,1.0368,1.0341,1.0299,1.0397,1.0396,1.032,1.0319,1.0366,1.0349,1.0316,1.0366,1.0104,1.015,1.0082,1.0137
42.088,19.29,16.445,16.262,16.099,15.452,15.05,13.765,14.103,14.174,13.609,12.4,12.191,12.035,11.74,10.134,9.5052,9.31,8.3878,8.0346,7.9933,7.5458,6.8394,6.6742,6.6483,4.5552,5.4967,7.2437,7.4035,7.3033,6.9716,6.3014,6.2181,6.1683,6.109,5.8418,4.5648,4.938,5.0037,5.0177,5.0362,4.9783,4.8844,4.3506,4.111,4.0633,4.0456,4.05,4.008,3.9869,3.9133,3.4518,3.2594,3.2611,3.2555,3.2318,3.2346,3.2265,3.2326,3.208,3.0743,2.7047,2.625,2.6161,2.6045,2.6067,2.6085,2.5875,2.6074,2.6052,2.5806,2.4981,2.1455,2.0657,2.0696,2.0697,2.0724,2.0762,2.0628,2.0731,2.0644,2.056,2.0608,2.0567,2.0386,1.9307,1.7106,1.668,1.6604,1.6629,1.6533,1.6589,1.6556,1.6552,1.6636,1.6576,1.6239,1.6119,1.6112,1.6157,1.5992,1.521,1.3228,1.2903,1.2916,1.2884,1.2924,1.291,1.2903,1.2908,1.2867,1.2871,1.2874,1.2846,1.2804,1.2851,1.286,1.2814,1.2793,1.2727,1.2162,1.0655,1.0388,1.039,1.0338,1.0379,1.0354,1.033,1.0331,1.0364,1.0322,1.0302,1.037,1.0366,1.0366,1.0316,1.0061,1.0069,1.0076,1.0078
45.75,20.684,17.512,17.323,17.118,16.678,16.347,14.759,15.22,15.346,14.611,13.301,13.176,13.066,12.762,10.796,10.213,10.006,8.9436,8.536,8.4722,7.9672,7.2115,7.0041,7.0499,4.9082,5.8704,7.6464,7.8059,7.7093,7.251,6.5572,6.5053,6.4635,6.3793,6.1295,4.8548,5.1586,5.254,5.2671,5.2762,5.239,5.1406,4.5492,4.2643,4.1851,4.1995,4.214,4.1777,4.1422,4.0597,3.5497,3.3423,3.3506,3.3423,3.3455,3.3229,3.3049,3.301,3.2986,3.1529,2.7567,2.674,2.6818,2.6735,2.6586,2.6588,2.6675,2.6488,2.65,2.6261,2.5893,2.2574,2.126,2.1306,2.1194,2.1151,2.1237,2.1138,2.1237,2.1207,2.1008,2.1058,2.1068,2.0792,1.971,1.7428,1.7061,1.6949,1.6972,1.6963,1.6902,1.6919,1.6956,1.689,1.6897,1.6437,1.6441,1.642,1.642,1.639,1.5475,1.3526,1.314,1.3106,1.3049,1.3062,1.3016,1.3066,1.3064,1.3104,1.3106,1.3072,1.306,1.3093,1.3036,1.3089,1.3002,1.3119,1.2971,1.2343,1.077,1.0522,1.0521,1.044,1.045,1.0456,1.0424,1.0422,1.0458,1.0454,1.0423,1.0432,1.0471,1.0445,1.0455,1.0104,1.0114,1.0124,1.0134
43.126,19.599,16.59,16.331,16.298,15.337,15.073,13.721,14.14,14.511,13.756,12.493,12.404,12.282,11.77,9.9019,9.6066,9.3536,8.2178,8.0463,8.0533,7.4536,6.7801,6.6858,6.7485,4.5179,5.4311,7.5273,7.7391,7.6181,7.1667,6.5337,6.5117,6.4552,6.3652,6.0478,4.8377,5.2776,5.3824,5.4231,5.3985,5.3727,5.2593,4.5599,4.3386,4.228,4.1931,4.2067,4.1846,4.1527,4.0502,3.5251,3.3494,3.3454,3.3479,3.3397,3.3503,3.3377,3.3298,3.31,3.1481,2.7587,2.6832,2.6661,2.6689,2.661,2.6571,2.6607,2.6419,2.6494,2.6357,2.5788,2.2189,2.1216,2.1187,2.1076,2.1086,2.1152,2.1025,2.1097,2.1168,2.1089,2.0974,2.1011,2.0853,1.9494,1.7168,1.698,1.6876,1.6832,1.686,1.6823,1.6795,1.6794,1.6805,1.6804,1.6325,1.6379,1.6311,1.6271,1.6119,1.525,1.327,1.299,1.2992,1.297,1.3053,1.2939,1.2999,1.3014,1.2991,1.295,1.2925,1.2999,1.2951,1.2892,1.2949,1.2884,1.2913,1.2844,1.2218,1.063,1.0405,1.0422,1.041,1.0345,1.0374,1.0386,1.0366,1.0338,1.0418,1.0373,1.0378,1.0423,1.041,1.0396,1.0168,1.0243,1.0248,1.0221
