通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
286.200012207031,283.600006103516,290.700012207031,298.100006103516,291.299987792969,291.600006103516,302.200012207031,306.200012207031
292.299987792969,299.200012207031,312.399993896484,295.5,290,307.600006103516,310.799987792969,309.799987792969
264.100006103516,257.600006103516,264.899993896484,263.399993896484,262.299987792969,267.600006103516,258.799987792969,268.700012207031
266.700012207031,255,269.100006103516,274.200012207031,268.5,280.5,277.399993896484,269
270.799987792969,274,273.399993896484,279.100006103516,269.899993896484,280,278.200012207031,280.600006103516
257.799987792969,268.899993896484,258.200012207031,260.899993896484,262.399993896484,260.899993896484,261.5,270.399993896484
269,291.200012207031,281.799987792969,282.100006103516,275.200012207031,282.399993896484,284,268.899993896484
263.799987792969,273.299987792969,263.5,272.899993896484,261.899993896484,274.399993896484,272.700012207031,274.200012207031
266.5,267.600006103516,274.700012207031,272.700012207031,275.600006103516,282.200012207031,286.700012207031,271.299987792969
250.600006103516,252.800003051758,260.200012207031,266.299987792969,256.100006103516,257,261,259.799987792969
281.600006103516,290,293.700012207031,289,291.5,303,306.299987792969,309.399993896484
245.800003051758,250,245.800003051758,239.300003051758,242.100006103516,248.600006103516,249.300003051758,254.199996948242
236,269.200012207031,252,256.5,258,261.100006103516,251.5,263
240.399993896484,242.699996948242,238.100006103516,243,231.399993896484,244,252.600006103516,244.199996948242
261.200012207031,260.700012207031,258.399993896484,271.5,262.600006103516,268.100006103516,267.200012207031,263.200012207031
264.299987792969,255.899993896484,255.199996948242,261.100006103516,258.899993896484,263.799987792969,265.700012207031,265.200012207031
281.5,273.5,278.600006103516,285.299987792969,271.100006103516,281.299987792969,288.700012207031,287.700012207031
269,253.899993896484,266.700012207031,270.799987792969,257,264.299987792969,265.700012207031,252.399993896484
131.300003051758,132,125.699996948242,129.300003051758,134,135.699996948242,134.100006103516,140.5
131.699996948242,130.600006103516,138.600006103516,135,132.699996948242,134.100006103516,138.199996948242,135.699996948242
153.199996948242,155.5,152.300003051758,152.699996948242,156.5,159.5,158.399993896484,159.100006103516
140.600006103516,140.199996948242,139.699996948242,139.600006103516,145.899993896484,150.699996948242,148.399993896484,152
147.100006103516,140.300003051758,148.600006103516,148.100006103516,144.100006103516,146.5,145.600006103516,146.699996948242
162.600006103516,163.800003051758,158.100006103516,159.699996948242,161.100006103516,162.800003051758,158.899993896484,162.100006103516
126.599998474121,139.899993896484,130.300003051758,126.099998474121,127.699996948242,132.199996948242,126.199996948242,128.199996948242
142.100006103516,141.100006103516,138.600006103516,142.5,142.600006103516,149.199996948242,143.5,152
139.600006103516,131.899993896484,132,139.100006103516,135.699996948242,136.5,138.100006103516,138.600006103516
140.699996948242,139,131.800003051758,142.199996948242,134.600006103516,135.800003051758,133.899993896484,148
128.600006103516,134.800003051758,136.800003051758,131.600006103516,137.800003051758,146,140.399993896484,146.100006103516
146.899993896484,150,147.5,141.300003051758,142.800003051758,148.5,147.600006103516,154.100006103516
132.199996948242,145.399993896484,138.800003051758,137.300003051758,135.899993896484,140.300003051758,145.600006103516,150.199996948242
132.399993896484,138.399993896484,134.5,138.899993896484,127.900001525879,136.600006103516,130.699996948242,141.199996948242
141.899993896484,139.399993896484,137,141.5,135.899993896484,141.699996948242,136.199996948242,139.399993896484
128.199996948242,132.699996948242,128.300003051758,131.899993896484,129.800003051758,129.300003051758,129.5,131.399993896484
128.699996948242,131.899993896484,127,131.600006103516,122.699996948242,130,132.300003051758,135.199996948242
152.600006103516,141.199996948242,146.199996948242,150.100006103516,140.800003051758,146.5,141.699996948242,144.399993896484
