通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
1.89999997615814,3.20000004768372,23.3999996185303,26.3999996185303,24,17.2000007629395,31.8999996185303,27.7999992370605
12.8999996185303,20.8999996185303,36.4000015258789,24.6000003814697,18,35.5,39.5,29.8999996185303
343,338.399993896484,358.200012207031,354.899993896484,353.5,357.399993896484,350.700012207031,351
347.700012207031,338.799987792969,4.19999980926514,2.70000004768372,2.40000009536743,7.90000009536743,9.5,350.700012207031
353.200012207031,359,4.59999990463257,7.5,3.40000009536743,11.1999998092651,9,4.69999980926514
338.799987792969,355.100006103516,353.299987792969,351.399993896484,355.100006103516,352,353.399993896484,354
350.399993896484,14.1000003814697,15.1999998092651,12.1999998092651,6.19999980926514,10.3000001907349,16.2000007629395,352.799987792969
345.100006103516,358.299987792969,355.700012207031,2.79999995231628,354.299987792969,3.40000009536743,3.59999990463257,357.200012207031
347.399993896484,353.200012207031,7.69999980926514,6.30000019073486,10.3000001907349,9.19999980926514,18,357.100006103516
343.399993896484,336.200012207031,351.600006103516,356.399993896484,352,346.5,353.200012207031,346.700012207031
15.8999996185303,17.2999992370605,28.3999996185303,23.6000003814697,28.3999996185303,38.2999992370605,44.2000007629395,38.5999984741211
327.200012207031,338,347.299987792969,339.100006103516,339.299987792969,343.5,350,341.899993896484
320.700012207031,358.600006103516,354.200012207031,351.700012207031,355.399993896484,358,345.700012207031,345.5
321,334.700012207031,339,342.200012207031,328.899993896484,342.600006103516,342.899993896484,333.899993896484
345.700012207031,352.5,356.899993896484,10,2.20000004768372,359.899993896484,1.70000004768372,350.700012207031
342.100006103516,345.299987792969,348.600006103516,354.5,352,355,0.200000002980232,350.200012207031
3.90000009536743,4.69999980926514,12.6000003814697,21.5,4,13.8999996185303,24.6000003814697,12.8000001907349
348.700012207031,341.600006103516,3.59999990463257,3.5,356.399993896484,354.899993896484,2.29999995231628,339.399993896484
235.5,241.399993896484,240.699996948242,247.100006103516,254.199996948242,250.699996948242,250.600006103516,248.100006103516
235,243.800003051758,251.600006103516,245.699996948242,242.199996948242,248.899993896484,257.299987792969,233
258.200012207031,263.5,274.600006103516,275.600006103516,275.799987792969,278.5,276.700012207031,269.600006103516
249.199996948242,254.699996948242,255.800003051758,255.5,261,266.700012207031,270.399993896484,255.199996948242
258.200012207031,257.799987792969,266.100006103516,263.799987792969,259.299987792969,265.399993896484,267.200012207031,256.700012207031
265.899993896484,281.799987792969,275.399993896484,283.799987792969,283.299987792969,277.600006103516,284.200012207031,275.600006103516
231.600006103516,253.699996948242,252.5,240.199996948242,247.399993896484,249.100006103516,249.5,231.5
250.699996948242,254.5,260.399993896484,260.899993896484,256.200012207031,267.299987792969,267.899993896484,264
238,247.800003051758,249.800003051758,263.399993896484,251.699996948242,255.899993896484,257.600006103516,246.699996948242
261.399993896484,248.100006103516,252.300003051758,259.700012207031,257,251.899993896484,254.899993896484,260.200012207031
236.100006103516,246.5,253.399993896484,249.399993896484,249.399993896484,262.200012207031,267.200012207031,261.600006103516
253.699996948242,266.799987792969,270.700012207031,258,260,263.899993896484,268.700012207031,263.899993896484
233.800003051758,264.899993896484,258.5,260.5,256.399993896484,258.700012207031,268.299987792969,262.399993896484
234.800003051758,257,254.899993896484,256,242.100006103516,253.300003051758,252.300003051758,248.5
248.699996948242,256.5,256.600006103516,265.200012207031,257.100006103516,258.200012207031,261.899993896484,242.600006103516
222.199996948242,242.300003051758,245.399993896484,249.5,245.300003051758,245.199996948242,252.899993896484,242.600006103516
241.199996948242,246.600006103516,245.399993896484,252.800003051758,239.100006103516,246.5,255.600006103516,246.399993896484
259.299987792969,255.800003051758,266.399993896484,271.700012207031,262.200012207031,265.200012207031,267,257.100006103516
