通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
68.0999984741211,73,88,91.3000030517578,84.5999984741211,81,87.1999969482422,93
77.0999984741211,89.5,100,85.5,80.4000015258789,97.0999984741211,94.8000030517578,97.3000030517578
48.5,46,60.7999992370605,56.2000007629395,56.7000007629395,59,44.5999984741211,59.7000007629395
47.2000007629395,46.2999992370605,66.5,67.5999984741211,63,71.1999969482422,63.4000015258789,59.4000015258789
58.5999984741211,69.4000015258789,67.4000015258789,73.4000015258789,66,72.5,64.9000015258789,71.4000015258789
38.0999984741211,61.5,55,55.9000015258789,53.7000007629395,52.5,45,59
52.2000007629395,81.3000030517578,79,75.1999969482422,68.4000015258789,74.6999969482422,70.8000030517578,59.5999984741211
49.2000007629395,66.3000030517578,58.0999984741211,64.9000015258789,53.7000007629395,62.7000007629395,60.2000007629395,64.3000030517578
54.2999992370605,60,71.1999969482422,66.0999984741211,68.6999969482422,71.0999984741211,75.3000030517578,59.2999992370605
49.0999984741211,44.0999984741211,54.5999984741211,60.0999984741211,50,49.4000015258789,47.4000015258789,49.4000015258789
72.6999969482422,80.6999969482422,82.1999969482422,77.6999969482422,80.3000030517578,91.0999984741211,88.5,96.4000015258789
27.1000003814697,34.7999992370605,34.7999992370605,28.6000003814697,31.7000007629395,35.5999984741211,33.5999984741211,37
15.8999996185303,57.5,47.5999984741211,50.4000015258789,46.4000015258789,50.5,30.8999996185303,43.7999992370605
18.7000007629395,34.9000015258789,30.3999996185303,31.2000007629395,23.8999996185303,35.9000015258789,31.1000003814697,28.3999996185303
52.0999984741211,54.2000007629395,59.9000015258789,71.1999969482422,59.2999992370605,62.0999984741211,55.2999992370605,54.7999992370605
56,47.7999992370605,55.4000015258789,56.5,56,59.9000015258789,55.7000007629395,57.2000007629395
69.5999984741211,74.1999969482422,75.3000030517578,81.5999984741211,68.3000030517578,78.4000015258789,76,81.6999969482422
54.0999984741211,49.2000007629395,66.6999969482422,68.5,55.2000007629395,57.5,56.4000015258789,43.2999992370605
74.5,92.1999969482422,97.8000030517578,94.3000030517578,96.5999984741211,92.4000015258789,94.3000030517578,97.8000030517578
85.0999984741211,83.8000030517578,87.3000030517578,93.5999984741211,84.4000015258789,89.0999984741211,87.5999984741211,93.3000030517578
104.400001525879,108.300003051758,108.199996948242,111,110.5,116.199996948242,117.5,108.5
88.0999984741211,99.6999969482422,96.4000015258789,102.599998474121,104,113.400001525879,105.599998474121,111.699996948242
91,103,104.900001525879,108.099998474121,107.400001525879,108.699996948242,101,101.199996948242
113.699996948242,116,124.5,119.199996948242,123.099998474121,123.5,112.400001525879,113.5
79.4000015258789,94,94.5,90.4000015258789,83.5999984741211,86,78,85.1999969482422
101.699996948242,100.199996948242,93.9000015258789,103.699996948242,104.699996948242,104.699996948242,100.900001525879,111.900001525879
91.3000030517578,89.0999984741211,88.1999969482422,98.9000015258789,96.1999969482422,94.8000030517578,94.0999984741211,90.5999984741211
97.1999969482422,98.3000030517578,85.9000015258789,101.400001525879,100.099998474121,93.8000030517578,94,98.1999969482422
85.3000030517578,93.5,94.5999984741211,86.5999984741211,98.9000015258789,99.9000015258789,95.5999984741211,93.0999984741211
87,90.4000015258789,100.099998474121,97,104.400001525879,106.800003051758,98.9000015258789,93
75.4000015258789,92.8000030517578,102.400001525879,96.5999984741211,93.6999969482422,95.6999969482422,96.0999984741211,92.5999984741211
77.5,82.6999969482422,96.5999984741211,88.4000015258789,90.4000015258789,88,83.0999984741211,91.9000015258789
84.8000030517578,100.900001525879,97.5,104.099998474121,87.6999969482422,98.9000015258789,83.5,92.0999984741211
79.8000030517578,85.5,88.5999984741211,89.9000015258789,91.3000030517578,81,81.8000030517578,81
82.8000030517578,86.1999969482422,91.0999984741211,95.5,86.1999969482422,91.0999984741211,86.9000015258789,93
101,97.5,103.699996948242,97.0999984741211,100.800003051758,106.5,96.8000030517578,97.9000015258789
