频点0,频点1,频点2,频点3,频点4,频点5,频点6,频点7,频点8,频点9,频点10,频点11,频点12,频点13,频点14,频点15,频点16,频点17,频点18,频点19,频点20
0.903573047449873,0.903573047449873,0.903573047449873,0.934024360432749,0.934024360432749,0.934024360432749,0.912337830402794,0.912337830402794,0.912337830402794,0.954284712944591,0.954284712944591,0.954284712944591,0.953884977745362,0.953884977745362,0.953884977745362,0.95780348436415,0.95780348436415,0.95780348436415,0.958343555812824,0.958343555812824,0.958343555812824
0.952036640693466,0.952036640693466,0.952036640693466,0.95043681271532,0.95043681271532,0.95043681271532,0.930851175358797,0.930851175358797,0.930851175358797,0.954145795894868,0.954145795894868,0.954145795894868,0.958997705540169,0.958997705540169,0.958997705540169,0.954824933459607,0.954824933459607,0.954824933459607,0.97106174794734,0.97106174794734,0.97106174794734
0.964351499629674,0.964351499629674,0.964351499629674,0.975019300881346,0.975019300881346,0.975019300881346,0.955943326940033,0.955943326940033,0.955943326940033,0.96936366555415,0.96936366555415,0.96936366555415,0.978700026010208,0.978700026010208,0.978700026010208,1,1,1,0.980837252726477,0.980837252726477,0.980837252726477
0.986460100068214,0.986460100068214,0.986460100068214,0.944832274686547,0.944832274686547,0.944832274686547,0.938829945826113,0.938829945826113,0.938829945826113,0.947916372358783,0.947916372358783,0.947916372358783,0.961347999398859,0.961347999398859,0.961347999398859,0.925989604118209,0.925989604118209,0.925989604118209,0.931713472728715,0.931713472728715,0.931713472728715
0.945687978936593,0.945687978936593,0.945687978936593,0.929018096564216,0.929018096564216,0.929018096564216,0.928772962225159,0.928772962225159,0.928772962225159,0.898523523243503,0.898523523243503,0.898523523243503,0.907754889222126,0.907754889222126,0.907754889222126,0.922534908941031,0.922534908941031,0.922534908941031,0.917940075161796,0.917940075161796,0.917940075161796
0.941356229062021,0.941356229062021,0.941356229062021,0.928154233505649,0.928154233505649,0.928154233505649,0.932548640969306,0.932548640969306,0.932548640969306,0.953179437466595,0.953179437466595,0.953179437466595,0.971746606797965,0.971746606797965,0.971746606797965,0.930847700041598,0.930847700041598,0.930847700041598,0.943306595076758,0.943306595076758,0.943306595076758
0.923353056343469,0.923353056343469,0.923353056343469,0.920433663368464,0.920433663368464,0.920433663368464,0.931634345775629,0.931634345775629,0.931634345775629,0.944926385038962,0.944926385038962,0.944926385038962,0.966954926491132,0.966954926491132,0.966954926491132,0.938994149339397,0.938994149339397,0.938994149339397,0.938645799812249,0.938645799812249,0.938645799812249
0.982618246413315,0.982618246413315,0.982618246413315,0.965983722043835,0.965983722043835,0.965983722043835,0.958400903032331,0.958400903032331,0.958400903032331,0.951875088563503,0.951875088563503,0.951875088563503,0.978164279495845,0.978164279495845,0.978164279495845,0.960999543750559,0.960999543750559,0.960999543750559,0.971118503288336,0.971118503288336,0.971118503288336
0.90537336183196,0.90537336183196,0.90537336183196,0.900544619316102,0.900544619316102,0.900544619316102,0.887084419000785,0.887084419000785,0.887084419000785,0.902621171734381,0.902621171734381,0.902621171734381,0.916480342766439,0.916480342766439,0.916480342766439,0.889090823147396,0.889090823147396,0.889090823147396,0.894251413627114,0.894251413627114,0.894251413627114
0.959045294807065,0.959045294807065,0.959045294807065,0.903757424428779,0.903757424428779,0.903757424428779,0.885176743736389,0.885176743736389,0.885176743736389,0.937830874170417,0.937830874170417,0.937830874170417,0.970773486929232,0.970773486929232,0.970773486929232,0.944648691757401,0.944648691757401,0.944648691757401,0.936419959100801,0.936419959100801,0.936419959100801
0.98293937347379,0.98293937347379,0.98293937347379,0.971230295201212,0.971230295201212,0.971230295201212,0.955479466553531,0.955479466553531,0.955479466553531,0.953783427322852,0.953783427322852,0.953783427322852,0.969966401686775,0.969966401686775,0.969966401686775,0.964054993670649,0.964054993670649,0.964054993670649,0.989892546529392,0.989892546529392,0.989892546529392
0.947283924402568,0.947283924402568,0.947283924402568,0.937575753319445,0.937575753319445,0.937575753319445,0.908730289514258,0.908730289514258,0.908730289514258,0.938015418019282,0.938015418019282,0.938015418019282,0.96521351998855,0.96521351998855,0.96521351998855,0.944423539070875,0.944423539070875,0.944423539070875,0.935382814900196,0.935382814900196,0.935382814900196
0.922971359826949,0.922971359826949,0.922971359826949,0.923433462313825,0.923433462313825,0.923433462313825,0.91187882430772,0.91187882430772,0.91187882430772,0.900073429864675,0.900073429864675,0.900073429864675,0.906034569664242,0.906034569664242,0.906034569664242,0.907696341322899,0.907696341322899,0.907696341322899,0.907368624441143,0.907368624441143,0.907368624441143
0.992005538848428,0.992005538848428,0.992005538848428,0.946520584025425,0.946520584025425,0.946520584025425,0.947111423145986,0.947111423145986,0.947111423145986,0.948957838176295,0.948957838176295,0.948957838176295,0.95934759694626,0.95934759694626,0.95934759694626,0.961648668945095,0.961648668945095,0.961648668945095,0.961183080236215,0.961183080236215,0.961183080236215
0.952845535716312,0.952845535716312,0.952845535716312,0.94969709469034,0.94969709469034,0.94969709469034,0.937033447924386,0.937033447924386,0.937033447924386,0.942127118704219,0.942127118704219,0.942127118704219,0.97714714017605,0.97714714017605,0.97714714017605,0.963751909570007,0.963751909570007,0.963751909570007,0.959492495231506,0.959492495231506,0.959492495231506
0.992569284483213,0.992569284483213,0.992569284483213,0.980759945993224,0.980759945993224,0.980759945993224,0.956131957639269,0.956131957639269,0.956131957639269,0.964006406929054,0.964006406929054,0.964006406929054,0.955761080776355,0.955761080776355,0.955761080776355,0.960325148654272,0.960325148654272,0.960325148654272,0.954591273807132,0.954591273807132,0.954591273807132
0.975991575263721,0.975991575263721,0.975991575263721,0.990002769418111,0.990002769418111,0.990002769418111,0.974912841417039,0.974912841417039,0.974912841417039,0.986016024206458,0.986016024206458,0.986016024206458,0.998379479970311,0.998379479970311,0.998379479970311,0.98765193132939,0.98765193132939,0.98765193132939,1,1,1
1,1,1,0.976764482160433,0.976764482160433,0.976764482160433,0.967797307610467,0.967797307610467,0.967797307610467,0.970222884701006,0.970222884701006,0.970222884701006,1,1,1,0.973563262599962,0.973563262599962,0.973563262599962,0.979369853821633,0.979369853821633,0.979369853821633
0.92514737598035,0.92514737598035,0.92514737598035,0.908610296744826,0.908610296744826,0.908610296744826,0.86902223619535,0.86902223619535,0.86902223619535,0.918461295037597,0.918461295037597,0.918461295037597,0.918906367278409,0.918906367278409,0.918906367278409,0.897571572046417,0.897571572046417,0.897571572046417,0.899469631884332,0.899469631884332,0.899469631884332
0.932330467728286,0.932330467728286,0.932330467728286,0.884949837486685,0.884949837486685,0.884949837486685,0.859849292517024,0.859849292517024,0.859849292517024,0.877896821724683,0.877896821724683,0.877896821724683,0.888031126750351,0.888031126750351,0.888031126750351,0.88606290094915,0.88606290094915,0.88606290094915,0.888369058596817,0.888369058596817,0.888369058596817
0.896171483735865,0.896171483735865,0.896171483735865,0.912163040556121,0.912163040556121,0.912163040556121,0.890253397796282,0.890253397796282,0.890253397796282,0.919724737848743,0.919724737848743,0.919724737848743,0.906437486890676,0.906437486890676,0.906437486890676,0.913957435737398,0.913957435737398,0.913957435737398,0.907656105403188,0.907656105403188,0.907656105403188
0.945129208698048,0.945129208698048,0.945129208698048,0.937359088040584,0.937359088040584,0.937359088040584,0.887927882883204,0.887927882883204,0.887927882883204,0.940006214902296,0.940006214902296,0.940006214902296,0.941256141685192,0.941256141685192,0.941256141685192,0.92538371096287,0.92538371096287,0.92538371096287,0.972911638891912,0.972911638891912,0.972911638891912
0.895628335324342,0.895628335324342,0.895628335324342,0.88524459233643,0.88524459233643,0.88524459233643,0.882658242931264,0.882658242931264,0.882658242931264,0.901935060744165,0.901935060744165,0.901935060744165,0.930378529854757,0.930378529854757,0.930378529854757,0.904380506225878,0.904380506225878,0.904380506225878,0.907598732857132,0.907598732857132,0.907598732857132
0.959612367211187,0.959612367211187,0.959612367211187,0.931843325219203,0.931843325219203,0.931843325219203,0.926158016824188,0.926158016824188,0.926158016824188,0.961779885003138,0.961779885003138,0.961779885003138,0.997025193682096,0.997025193682096,0.997025193682096,0.943658654621798,0.943658654621798,0.943658654621798,0.953575390539364,0.953575390539364,0.953575390539364
