通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
289.700012207031,307.399993896484,293.100006103516,295.299987792969,293.5,296.200012207031,298.200012207031,295.399993896484
291.200012207031,296.299987792969,296.399993896484,296.700012207031,293.200012207031,296.799987792969,305.600006103516,295.700012207031
261.799987792969,273.100006103516,272.100006103516,281.299987792969,286.700012207031,283.200012207031,279.700012207031,280.200012207031
279.100006103516,283.700012207031,272,285.299987792969,272.600006103516,287.600006103516,284.5,280
283.899993896484,287,288.700012207031,294.200012207031,288.100006103516,292.799987792969,286.399993896484,295.5
296.600006103516,293.100006103516,295.700012207031,291.700012207031,294.600006103516,288.600006103516,295.399993896484,294.899993896484
290.200012207031,310.200012207031,297.299987792969,303.399993896484,306.600006103516,302.799987792969,307.600006103516,313.600006103516
266.299987792969,281.899993896484,275.299987792969,279,275,274.600006103516,273.799987792969,79.0999984741211
271.899993896484,282.899993896484,276.100006103516,279.200012207031,265.700012207031,283.899993896484,279.399993896484,265.100006103516
265.700012207031,281.5,276.299987792969,276.600006103516,268.5,282.600006103516,283.399993896484,285.899993896484
258,249.300003051758,254.300003051758,266.100006103516,250.100006103516,263.200012207031,253.800003051758,258.899993896484
283.5,283.700012207031,282.200012207031,288.200012207031,284.799987792969,287,294.700012207031,287.700012207031
252.199996948242,270.600006103516,263.200012207031,258.799987792969,265.299987792969,264,270.299987792969,273.799987792969
239.199996948242,233.600006103516,242.800003051758,234.699996948242,227.699996948242,244.899993896484,247.199996948242,244
245.600006103516,249.399993896484,247.300003051758,248.699996948242,262.899993896484,265.899993896484,266.600006103516,252.300003051758
267,275.799987792969,274.899993896484,279,278.399993896484,282.5,283.399993896484,277.200012207031
249,249.100006103516,257.799987792969,264.100006103516,263.600006103516,259.299987792969,268.799987792969,251.699996948242
269.5,281.600006103516,273.5,275.100006103516,278.5,278.600006103516,273,275.399993896484
133.300003051758,149,134.800003051758,139.300003051758,135.100006103516,140.5,141,139.600006103516
127.599998474121,133,131.600006103516,130.399993896484,132.800003051758,134.399993896484,136.600006103516,141.199996948242
135.699996948242,142.899993896484,138.699996948242,145.199996948242,146.600006103516,147.199996948242,145.5,152.100006103516
140.100006103516,154.100006103516,144.899993896484,144.600006103516,152.100006103516,144.600006103516,145.600006103516,152.199996948242
143.399993896484,146.100006103516,146.300003051758,144.699996948242,141.199996948242,143.399993896484,144.300003051758,149.399993896484
145.600006103516,139.300003051758,145.600006103516,139,138.800003051758,137.399993896484,134.100006103516,142
133.800003051758,140.5,134.199996948242,136,141.699996948242,142.199996948242,139.5,146.5
123.5,132.800003051758,129.399993896484,130.399993896484,131.399993896484,135.100006103516,131.800003051758,132.600006103516
144.300003051758,135,129.399993896484,139.399993896484,132.5,140.5,137,139.800003051758
138,138.5,133.199996948242,136.300003051758,129.399993896484,143.600006103516,137.600006103516,142.600006103516
139.100006103516,138.600006103516,135.800003051758,143.100006103516,132.199996948242,143.600006103516,135.699996948242,142.199996948242
137.199996948242,130.399993896484,131.399993896484,131,130.699996948242,129.100006103516,126.300003051758,138
125.400001525879,135.899993896484,133,133.600006103516,134.399993896484,131.300003051758,133.300003051758,140.100006103516
135.5,133.600006103516,134.199996948242,128.199996948242,126.599998474121,130.899993896484,132.399993896484,133.600006103516
138.199996948242,133.199996948242,127.099998474121,131.800003051758,140.300003051758,144.800003051758,141.699996948242,146.199996948242
145.399993896484,151.699996948242,144.800003051758,146.199996948242,151.800003051758,155.800003051758,149.699996948242,151.600006103516
147.399993896484,147.100006103516,139.399993896484,146.199996948242,148.199996948242,154,152.899993896484,152.5
138.699996948242,144,135.100006103516,148,146.100006103516,143.800003051758,143.100006103516,147.399993896484
