通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
289.700012207031,307.399993896484,293.100006103516,295.299987792969,293.5,296.200012207031,298.200012207031,295.399993896484
291.200012207031,296.299987792969,296.399993896484,296.700012207031,293.200012207031,296.799987792969,305.600006103516,295.700012207031
261.799987792969,273.100006103516,272.100006103516,281.299987792969,286.700012207031,283.200012207031,279.700012207031,280.200012207031
279.100006103516,283.700012207031,272,285.299987792969,272.600006103516,287.600006103516,284.5,280
283.899993896484,287,288.700012207031,294.200012207031,288.100006103516,292.799987792969,286.399993896484,295.5
296.600006103516,293.100006103516,295.700012207031,291.700012207031,294.600006103516,288.600006103516,295.399993896484,294.899993896484
290.200012207031,310.200012207031,297.299987792969,303.399993896484,306.600006103516,302.799987792969,307.600006103516,313.600006103516
266.299987792969,281.899993896484,275.299987792969,279,275,274.600006103516,273.799987792969,79.0999984741211
271.899993896484,282.899993896484,276.100006103516,279.200012207031,265.700012207031,283.899993896484,279.399993896484,265.100006103516
265.700012207031,281.5,276.299987792969,276.600006103516,268.5,282.600006103516,283.399993896484,285.899993896484
258,249.300003051758,254.300003051758,266.100006103516,250.100006103516,263.200012207031,253.800003051758,258.899993896484
283.5,283.700012207031,282.200012207031,288.200012207031,284.799987792969,287,294.700012207031,287.700012207031
252.199996948242,270.600006103516,263.200012207031,258.799987792969,265.299987792969,264,270.299987792969,273.799987792969
239.199996948242,233.600006103516,242.800003051758,234.699996948242,227.699996948242,244.899993896484,247.199996948242,244
245.600006103516,249.399993896484,247.300003051758,248.699996948242,262.899993896484,265.899993896484,266.600006103516,252.300003051758
267,275.799987792969,274.899993896484,279,278.399993896484,282.5,283.399993896484,277.200012207031
249,249.100006103516,257.799987792969,264.100006103516,263.600006103516,259.299987792969,268.799987792969,251.699996948242
269.5,281.600006103516,273.5,275.100006103516,278.5,278.600006103516,273,275.399993896484
29.6000003814697,43.0999984741211,33.4000015258789,34.4000015258789,32,32.7000007629395,37.7999992370605,32.5
25.7000007629395,27.5,29.3999996185303,26.6000003814697,29.2000007629395,31.7000007629395,32.5999984741211,36.9000015258789
30.6000003814697,37.7000007629395,36.5,40.4000015258789,43.7999992370605,41.7999992370605,42.0999984741211,45.7000007629395
37.7999992370605,48.5,41.4000015258789,38.9000015258789,47.9000015258789,39.2000007629395,41.2999992370605,46.2999992370605
36.0999984741211,40.7999992370605,43.9000015258789,40.2999992370605,37.7999992370605,36.5999984741211,41.2999992370605,42
39.7999992370605,32.7000007629395,40.2000007629395,34.2999992370605,33.9000015258789,32.5,28.7999992370605,35
29.5,33,30.2999992370605,30.2999992370605,36.7999992370605,35.2000007629395,34.4000015258789,39.5999984741211
18.5,26.1000003814697,25.7000007629395,25.2999992370605,25.7000007629395,27.7000007629395,27.2999992370605,24.8999996185303
38.4000015258789,29.2000007629395,24.2000007629395,33.7000007629395,28,33.9000015258789,32.7999992370605,31.7000007629395
31.6000003814697,30.7000007629395,26.5,30,22.7000007629395,36.0999984741211,31.2999992370605,34.5999984741211
33.7000007629395,31.7000007629395,30.7000007629395,38,25.7000007629395,36.2999992370605,30.7000007629395,34.2000007629395
31.7000007629395,23.2000007629395,25.8999996185303,25.7000007629395,23.8999996185303,22.7999992370605,20.8999996185303,30.8999996185303
16.8999996185303,29.2000007629395,26.1000003814697,26.7000007629395,27.7000007629395,22.1000003814697,26.7999992370605,32.4000015258789
31.2999992370605,27,31.6000003814697,22.2000007629395,23.2000007629395,24.1000003814697,28.2999992370605,27.3999996185303
30.6000003814697,27.2000007629395,19.6000003814697,26,33.7000007629395,37.7999992370605,36,38
39.2999992370605,45.2000007629395,39.5999984741211,41.2999992370605,45.5,49.9000015258789,43.5999984741211,43.7999992370605
40.2000007629395,39.9000015258789,35.9000015258789,38.9000015258789,42.2999992370605,44.7999992370605,47.2000007629395,43.5
28.3999996185303,36.5999984741211,26.2999992370605,39.5,39.4000015258789,33.2000007629395,36.9000015258789,38.2000007629395
