通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
289.700012207031,307.399993896484,293.100006103516,295.299987792969,293.5,296.200012207031,298.200012207031,295.399993896484
291.200012207031,296.299987792969,296.399993896484,296.700012207031,293.200012207031,296.799987792969,305.600006103516,295.700012207031
261.799987792969,273.100006103516,272.100006103516,281.299987792969,286.700012207031,283.200012207031,279.700012207031,280.200012207031
279.100006103516,283.700012207031,272,285.299987792969,272.600006103516,287.600006103516,284.5,280
283.899993896484,287,288.700012207031,294.200012207031,288.100006103516,292.799987792969,286.399993896484,295.5
296.600006103516,293.100006103516,295.700012207031,291.700012207031,294.600006103516,288.600006103516,295.399993896484,294.899993896484
290.200012207031,310.200012207031,297.299987792969,303.399993896484,306.600006103516,302.799987792969,307.600006103516,313.600006103516
266.299987792969,281.899993896484,275.299987792969,279,275,274.600006103516,273.799987792969,79.0999984741211
271.899993896484,282.899993896484,276.100006103516,279.200012207031,265.700012207031,283.899993896484,279.399993896484,265.100006103516
265.700012207031,281.5,276.299987792969,276.600006103516,268.5,282.600006103516,283.399993896484,285.899993896484
258,249.300003051758,254.300003051758,266.100006103516,250.100006103516,263.200012207031,253.800003051758,258.899993896484
283.5,283.700012207031,282.200012207031,288.200012207031,284.799987792969,287,294.700012207031,287.700012207031
252.199996948242,270.600006103516,263.200012207031,258.799987792969,265.299987792969,264,270.299987792969,273.799987792969
239.199996948242,233.600006103516,242.800003051758,234.699996948242,227.699996948242,244.899993896484,247.199996948242,244
245.600006103516,249.399993896484,247.300003051758,248.699996948242,262.899993896484,265.899993896484,266.600006103516,252.300003051758
267,275.799987792969,274.899993896484,279,278.399993896484,282.5,283.399993896484,277.200012207031
249,249.100006103516,257.799987792969,264.100006103516,263.600006103516,259.299987792969,268.799987792969,251.699996948242
269.5,281.600006103516,273.5,275.100006103516,278.5,278.600006103516,273,275.399993896484
276.100006103516,291.100006103516,282,283.399993896484,281.799987792969,279.100006103516,287.299987792969,278.700012207031
276.600006103516,276,279.5,275.5,278.899993896484,281.299987792969,283.700012207031,286.100006103516
278.600006103516,287.399993896484,287,290.200012207031,295.799987792969,289.899993896484,293.700012207031,294.100006103516
289.399993896484,296.700012207031,292.600006103516,288.899993896484,298.600006103516,289.200012207031,291.299987792969,295.200012207031
285.299987792969,289.600006103516,294.899993896484,290.299987792969,289,285.799987792969,292.600006103516,291
288.299987792969,281.799987792969,290.200012207031,284.5,284.299987792969,282.5,279,284.899993896484
281,280.600006103516,280.700012207031,281.5,286.600006103516,286,283.899993896484,290.5
269.399993896484,274.799987792969,277.5,276.700012207031,276.899993896484,277.200012207031,278.700012207031,274.899993896484
288.600006103516,279.200012207031,275,284.399993896484,279.100006103516,284.299987792969,283.399993896484,281.399993896484
281.100006103516,282,277.200012207031,281.5,274.200012207031,286.399993896484,284,284.100006103516
286.200012207031,280.799987792969,281.799987792969,288.299987792969,277.100006103516,286.700012207031,282,283.899993896484
281.600006103516,273.700012207031,276.5,276.200012207031,274.799987792969,273.299987792969,273,280.299987792969
266.200012207031,279,277.5,277.899993896484,278.100006103516,272.399993896484,277.799987792969,282.100006103516
282.100006103516,276,285,273.399993896484,275.799987792969,274.5,281.299987792969,279.299987792969
281,277.200012207031,270.600006103516,276.799987792969,284.799987792969,288.200012207031,288.700012207031,287.600006103516
291.200012207031,296,291.100006103516,293.399993896484,297,300.799987792969,294.799987792969,295.899993896484
290.399993896484,291,287.899993896484,290.5,293,294.799987792969,297.700012207031,293.700012207031
278.600006103516,286.5,277.299987792969,287.600006103516,292.700012207031,280.299987792969,290.399993896484,286.299987792969
