-3.6173,-0.060838,7.6259,-3.6173,-0.060838,7.6259,-3.6173,-0.060838,7.6259,-3.6043,-0.04146,7.6358,-3.6043,-0.04146,7.6358,-3.6043,-0.04146,7.6358,-3.674,-0.060919,7.6546,-3.674,-0.060919,7.6546,-3.674,-0.060919,7.6546,-3.551,-0.061048,7.5763,-3.551,-0.061048,7.5763,-3.551,-0.061048,7.5763,-3.5798,-0.047515,7.5915,-3.5798,-0.047515,7.5915,-3.5798,-0.047515,7.5915,-3.3266,-0.029865,7.5253,-3.3266,-0.029865,7.5253,-3.3266,-0.029865,7.5253,-3.7534,-0.06641,7.6701,-3.7534,-0.06641,7.6701,-3.7534,-0.06641,7.6701
-2.6555,0.06978,7.1256,-2.6555,0.06978,7.1256,-2.6555,0.06978,7.1256,-2.67,0.026663,7.1373,-2.67,0.026663,7.1373,-2.67,0.026663,7.1373,-2.5306,0.021257,7.0515,-2.5306,0.021257,7.0515,-2.5306,0.021257,7.0515,-2.7769,-0.012294,7.1168,-2.7769,-0.012294,7.1168,-2.7769,-0.012294,7.1168,-2.9909,-0.026586,7.1663,-2.9909,-0.026586,7.1663,-2.9909,-0.026586,7.1663,-2.2992,-0.014095,7.0035,-2.2992,-0.014095,7.0035,-2.2992,-0.014095,7.0035,-2.1225,-0.034965,7.0079,-2.1225,-0.034965,7.0079,-2.1225,-0.034965,7.0079
-3.1269,-0.031859,7.235,-3.1269,-0.031859,7.235,-3.1269,-0.031859,7.235,-3.127,-0.0084751,7.2838,-3.127,-0.0084751,7.2838,-3.127,-0.0084751,7.2838,-3.2679,-0.052594,7.2317,-3.2679,-0.052594,7.2317,-3.2679,-0.052594,7.2317,-3.2074,-0.047803,7.193,-3.2074,-0.047803,7.193,-3.2074,-0.047803,7.193,-3.1283,-0.065786,7.1698,-3.1283,-0.065786,7.1698,-3.1283,-0.065786,7.1698,-3.2222,-0.051093,7.2313,-3.2222,-0.051093,7.2313,-3.2222,-0.051093,7.2313,-3.0185,-0.0056086,7.1744,-3.0185,-0.0056086,7.1744,-3.0185,-0.0056086,7.1744
-3.5108,-0.13275,7.626,-3.5108,-0.13275,7.626,-3.5108,-0.13275,7.626,-3.4156,-0.14011,7.5626,-3.4156,-0.14011,7.5626,-3.4156,-0.14011,7.5626,-3.5523,-0.098813,7.6017,-3.5523,-0.098813,7.6017,-3.5523,-0.098813,7.6017,-3.4828,-0.11104,7.5442,-3.4828,-0.11104,7.5442,-3.4828,-0.11104,7.5442,-3.3946,-0.092685,7.4886,-3.3946,-0.092685,7.4886,-3.3946,-0.092685,7.4886,-3.4146,-0.068708,7.5821,-3.4146,-0.068708,7.5821,-3.4146,-0.068708,7.5821,-3.4891,-0.021858,7.5497,-3.4891,-0.021858,7.5497,-3.4891,-0.021858,7.5497
-3.2617,-0.0054593,7.2842,-3.2617,-0.0054593,7.2842,-3.2617,-0.0054593,7.2842,-3.0426,-0.046789,7.2429,-3.0426,-0.046789,7.2429,-3.0426,-0.046789,7.2429,-2.902,0.01184,7.1973,-2.902,0.01184,7.1973,-2.902,0.01184,7.1973,-2.841,0.025868,7.1693,-2.841,0.025868,7.1693,-2.841,0.025868,7.1693,-2.7947,-0.058729,7.1143,-2.7947,-0.058729,7.1143,-2.7947,-0.058729,7.1143,-2.7849,0.026849,7.1648,-2.7849,0.026849,7.1648,-2.7849,0.026849,7.1648,-2.7011,-0.057676,7.1034,-2.7011,-0.057676,7.1034,-2.7011,-0.057676,7.1034
-3.166,-0.049448,7.1997,-3.166,-0.049448,7.1997,-3.166,-0.049448,7.1997,-3.1868,-0.039584,7.2152,-3.1868,-0.039584,7.2152,-3.1868,-0.039584,7.2152,-3.0456,-0.025014,7.1766,-3.0456,-0.025014,7.1766,-3.0456,-0.025014,7.1766,-3.0408,-0.032989,7.1297,-3.0408,-0.032989,7.1297,-3.0408,-0.032989,7.1297,-3.1232,-0.017006,7.1764,-3.1232,-0.017006,7.1764,-3.1232,-0.017006,7.1764,-3.0667,0.025405,7.1994,-3.0667,0.025405,7.1994,-3.0667,0.025405,7.1994,-3.1725,0.10096,7.1819,-3.1725,0.10096,7.1819,-3.1725,0.10096,7.1819
-3.425,-0.0014452,7.5072,-3.425,-0.0014452,7.5072,-3.425,-0.0014452,7.5072,-3.4739,-0.0059779,7.5107,-3.4739,-0.0059779,7.5107,-3.4739,-0.0059779,7.5107,-3.5106,-0.0022784,7.5582,-3.5106,-0.0022784,7.5582,-3.5106,-0.0022784,7.5582,-3.644,0.012339,7.51,-3.644,0.012339,7.51,-3.644,0.012339,7.51,-3.4528,-0.0089019,7.4936,-3.4528,-0.0089019,7.4936,-3.4528,-0.0089019,7.4936,-3.3552,0.030367,7.4532,-3.3552,0.030367,7.4532,-3.3552,0.030367,7.4532,-3.2724,0.077749,7.4154,-3.2724,0.077749,7.4154,-3.2724,0.077749,7.4154
-2.9547,0.10768,7.1395,-2.9547,0.10768,7.1395,-2.9547,0.10768,7.1395,-3.0039,0.053888,7.1525,-3.0039,0.053888,7.1525,-3.0039,0.053888,7.1525,-2.8004,0.11534,7.1,-2.8004,0.11534,7.1,-2.8004,0.11534,7.1,-2.7214,0.10371,7.0385,-2.7214,0.10371,7.0385,-2.7214,0.10371,7.0385,-2.5907,0.069618,7.0317,-2.5907,0.069618,7.0317,-2.5907,0.069618,7.0317,-2.7588,0.065459,7.0797,-2.7588,0.065459,7.0797,-2.7588,0.065459,7.0797,-2.9868,0.035977,7.1292,-2.9868,0.035977,7.1292,-2.9868,0.035977,7.1292
-3.1333,0.032882,7.214,-3.1333,0.032882,7.214,-3.1333,0.032882,7.214,-3.2923,-0.017838,7.199,-3.2923,-0.017838,7.199,-3.2923,-0.017838,7.199,-3.1637,0.053036,7.2205,-3.1637,0.053036,7.2205,-3.1637,0.053036,7.2205,-3.2943,0.027008,7.2292,-3.2943,0.027008,7.2292,-3.2943,0.027008,7.2292,-3.146,0.045193,7.1956,-3.146,0.045193,7.1956,-3.146,0.045193,7.1956,-3.128,0.083074,7.1955,-3.128,0.083074,7.1955,-3.128,0.083074,7.1955,-2.9399,0.05674,7.1107,-2.9399,0.05674,7.1107,-2.9399,0.05674,7.1107
-3.5419,-0.09001,7.5983,-3.5419,-0.09001,7.5983,-3.5419,-0.09001,7.5983,-3.3975,-0.087699,7.4528,-3.3975,-0.087699,7.4528,-3.3975,-0.087699,7.4528,-3.3794,-0.046062,7.5517,-3.3794,-0.046062,7.5517,-3.3794,-0.046062,7.5517,-3.2299,-0.087609,7.4395,-3.2299,-0.087609,7.4395,-3.2299,-0.087609,7.4395,-3.1787,-0.048194,7.3967,-3.1787,-0.048194,7.3967,-3.1787,-0.048194,7.3967,-3.0009,-0.014972,7.3894,-3.0009,-0.014972,7.3894,-3.0009,-0.014972,7.3894,-3.021,-0.0038797,7.2874,-3.021,-0.0038797,7.2874,-3.021,-0.0038797,7.2874
-3.0948,0.023264,7.1085,-3.0948,0.023264,7.1085,-3.0948,0.023264,7.1085,-3.0347,0.026474,7.0406,-3.0347,0.026474,7.0406,-3.0347,0.026474,7.0406,-3.1953,0.055097,7.1323,-3.1953,0.055097,7.1323,-3.1953,0.055097,7.1323,-3.1456,0.049352,7.1068,-3.1456,0.049352,7.1068,-3.1456,0.049352,7.1068,-3.0618,0.044625,7.09,-3.0618,0.044625,7.09,-3.0618,0.044625,7.09,-3.2099,0.0074884,7.1355,-3.2099,0.0074884,7.1355,-3.2099,0.0074884,7.1355,-3.1767,0.023199,7.0691,-3.1767,0.023199,7.0691,-3.1767,0.023199,7.0691
-3.2375,-0.013034,7.1556,-3.2375,-0.013034,7.1556,-3.2375,-0.013034,7.1556,-2.9892,0.039084,7.0909,-2.9892,0.039084,7.0909,-2.9892,0.039084,7.0909,-3.1137,-0.047451,7.1028,-3.1137,-0.047451,7.1028,-3.1137,-0.047451,7.1028,-3.1344,0.0023562,7.0963,-3.1344,0.0023562,7.0963,-3.1344,0.0023562,7.0963,-3.2945,0.054608,7.1241,-3.2945,0.054608,7.1241,-3.2945,0.054608,7.1241,-3.2147,0.0011128,7.1152,-3.2147,0.0011128,7.1152,-3.2147,0.0011128,7.1152,-3.1175,0.012012,7.0087,-3.1175,0.012012,7.0087,-3.1175,0.012012,7.0087
-3.5392,-0.050969,7.5312,-3.5392,-0.050969,7.5312,-3.5392,-0.050969,7.5312,-3.5832,-0.060169,7.6145,-3.5832,-0.060169,7.6145,-3.5832,-0.060169,7.6145,-3.6943,-0.078783,7.622,-3.6943,-0.078783,7.622,-3.6943,-0.078783,7.622,-3.841,-0.046972,7.6602,-3.841,-0.046972,7.6602,-3.841,-0.046972,7.6602,-3.6021,-0.071057,7.5665,-3.6021,-0.071057,7.5665,-3.6021,-0.071057,7.5665,-3.5052,-0.076473,7.5245,-3.5052,-0.076473,7.5245,-3.5052,-0.076473,7.5245,-3.5215,0.005184,7.4717,-3.5215,0.005184,7.4717,-3.5215,0.005184,7.4717
-2.6428,0.066147,7.0806,-2.6428,0.066147,7.0806,-2.6428,0.066147,7.0806,-2.4719,0.0067031,7.0677,-2.4719,0.0067031,7.0677,-2.4719,0.0067031,7.0677,-2.8187,-0.012754,7.1218,-2.8187,-0.012754,7.1218,-2.8187,-0.012754,7.1218,-2.6652,-0.0087457,7.0821,-2.6652,-0.0087457,7.0821,-2.6652,-0.0087457,7.0821,-2.5787,0.0092455,7.0609,-2.5787,0.0092455,7.0609,-2.5787,0.0092455,7.0609,-2.928,-0.02693,7.1164,-2.928,-0.02693,7.1164,-2.928,-0.02693,7.1164,-2.4831,-0.029529,7.0094,-2.4831,-0.029529,7.0094,-2.4831,-0.029529,7.0094
-3.1459,0.0012474,7.2335,-3.1459,0.0012474,7.2335,-3.1459,0.0012474,7.2335,-3.2625,-0.0032707,7.3009,-3.2625,-0.0032707,7.3009,-3.2625,-0.0032707,7.3009,-3.1733,-0.043789,7.2038,-3.1733,-0.043789,7.2038,-3.1733,-0.043789,7.2038,-3.0291,-0.026457,7.1623,-3.0291,-0.026457,7.1623,-3.0291,-0.026457,7.1623,-3.1246,0.0048472,7.2574,-3.1246,0.0048472,7.2574,-3.1246,0.0048472,7.2574,-3.1309,-0.012152,7.1919,-3.1309,-0.012152,7.1919,-3.1309,-0.012152,7.1919,-3.081,0.013533,7.1872,-3.081,0.013533,7.1872,-3.081,0.013533,7.1872
-3.8685,-0.04171,7.6934,-3.8685,-0.04171,7.6934,-3.8685,-0.04171,7.6934,-3.5549,-0.0029828,7.7332,-3.5549,-0.0029828,7.7332,-3.5549,-0.0029828,7.7332,-3.5156,-0.023954,7.6612,-3.5156,-0.023954,7.6612,-3.5156,-0.023954,7.6612,-3.8423,-0.0080395,7.6576,-3.8423,-0.0080395,7.6576,-3.8423,-0.0080395,7.6576,-3.5546,0.011846,7.6153,-3.5546,0.011846,7.6153,-3.5546,0.011846,7.6153,-3.2911,0.060193,7.5371,-3.2911,0.060193,7.5371,-3.2911,0.060193,7.5371,-3.414,0.0016436,7.5306,-3.414,0.0016436,7.5306,-3.414,0.0016436,7.5306
-2.7721,0.080899,7.2099,-2.7721,0.080899,7.2099,-2.7721,0.080899,7.2099,-2.843,0.029626,7.2617,-2.843,0.029626,7.2617,-2.843,0.029626,7.2617,-2.7453,0.074409,7.1325,-2.7453,0.074409,7.1325,-2.7453,0.074409,7.1325,-2.7243,0.083497,7.1411,-2.7243,0.083497,7.1411,-2.7243,0.083497,7.1411,-2.808,0.063128,7.1883,-2.808,0.063128,7.1883,-2.808,0.063128,7.1883,-2.9509,0.050815,7.1852,-2.9509,0.050815,7.1852,-2.9509,0.050815,7.1852,-2.7675,0.055181,7.1231,-2.7675,0.055181,7.1231,-2.7675,0.055181,7.1231
-3.0058,0.0056965,7.2316,-3.0058,0.0056965,7.2316,-3.0058,0.0056965,7.2316,-3.1672,-0.026009,7.2646,-3.1672,-0.026009,7.2646,-3.1672,-0.026009,7.2646,-3.0874,-0.082529,7.2031,-3.0874,-0.082529,7.2031,-3.0874,-0.082529,7.2031,-2.936,-0.067774,7.1949,-2.936,-0.067774,7.1949,-2.936,-0.067774,7.1949,-3.03,-0.0041134,7.2364,-3.03,-0.0041134,7.2364,-3.03,-0.0041134,7.2364,-2.9734,0.049478,7.1746,-2.9734,0.049478,7.1746,-2.9734,0.049478,7.1746,-2.9693,0.014988,7.2024,-2.9693,0.014988,7.2024,-2.9693,0.014988,7.2024
-3.6511,-0.071721,7.6435,-3.6511,-0.071721,7.6435,-3.6511,-0.071721,7.6435,-3.4439,-0.11292,7.598,-3.4439,-0.11292,7.598,-3.4439,-0.11292,7.598,-3.5316,-0.069323,7.6144,-3.5316,-0.069323,7.6144,-3.5316,-0.069323,7.6144,-3.506,-0.081712,7.5406,-3.506,-0.081712,7.5406,-3.506,-0.081712,7.5406,-3.3106,-0.064633,7.5553,-3.3106,-0.064633,7.5553,-3.3106,-0.064633,7.5553,-3.2231,-0.003462,7.472,-3.2231,-0.003462,7.472,-3.2231,-0.003462,7.472,-3.3077,-0.016206,7.497,-3.3077,-0.016206,7.497,-3.3077,-0.016206,7.497
-2.8685,0.085888,7.1644,-2.8685,0.085888,7.1644,-2.8685,0.085888,7.1644,-3.0319,0.081763,7.2251,-3.0319,0.081763,7.2251,-3.0319,0.081763,7.2251,-3.1404,-0.00097525,7.2049,-3.1404,-0.00097525,7.2049,-3.1404,-0.00097525,7.2049,-2.9446,0.0031741,7.145,-2.9446,0.0031741,7.145,-2.9446,0.0031741,7.145,-3.2053,-0.0067978,7.2094,-3.2053,-0.0067978,7.2094,-3.2053,-0.0067978,7.2094,-2.9752,-0.071609,7.1545,-2.9752,-0.071609,7.1545,-2.9752,-0.071609,7.1545,-3.1452,0.029173,7.1645,-3.1452,0.029173,7.1645,-3.1452,0.029173,7.1645
-3.1085,-0.077979,7.1787,-3.1085,-0.077979,7.1787,-3.1085,-0.077979,7.1787,-3.0663,-0.045135,7.1094,-3.0663,-0.045135,7.1094,-3.0663,-0.045135,7.1094,-3.0462,-0.061171,7.0729,-3.0462,-0.061171,7.0729,-3.0462,-0.061171,7.0729,-3.0193,-0.073825,7.0916,-3.0193,-0.073825,7.0916,-3.0193,-0.073825,7.0916,-2.9239,-0.049268,7.1225,-2.9239,-0.049268,7.1225,-2.9239,-0.049268,7.1225,-3.108,-0.010299,7.1323,-3.108,-0.010299,7.1323,-3.108,-0.010299,7.1323,-3.1409,-0.0024279,7.1095,-3.1409,-0.0024279,7.1095,-3.1409,-0.0024279,7.1095
-3.6171,-0.10177,7.5187,-3.6171,-0.10177,7.5187,-3.6171,-0.10177,7.5187,-3.4819,-0.12777,7.5345,-3.4819,-0.12777,7.5345,-3.4819,-0.12777,7.5345,-3.5295,-0.087081,7.4995,-3.5295,-0.087081,7.4995,-3.5295,-0.087081,7.4995,-3.6356,-0.038628,7.5208,-3.6356,-0.038628,7.5208,-3.6356,-0.038628,7.5208,-3.4395,-0.083955,7.4572,-3.4395,-0.083955,7.4572,-3.4395,-0.083955,7.4572,-3.5944,-0.11038,7.575,-3.5944,-0.11038,7.575,-3.5944,-0.11038,7.575,-3.463,0.012375,7.4184,-3.463,0.012375,7.4184,-3.463,0.012375,7.4184
-2.7328,0.077313,7.089,-2.7328,0.077313,7.089,-2.7328,0.077313,7.089,-2.8479,0.0017633,7.1391,-2.8479,0.0017633,7.1391,-2.8479,0.0017633,7.1391,-2.305,0.011225,6.9727,-2.305,0.011225,6.9727,-2.305,0.011225,6.9727,-2.5074,0.033099,7.0255,-2.5074,0.033099,7.0255,-2.5074,0.033099,7.0255,-2.7425,-0.046432,7.0254,-2.7425,-0.046432,7.0254,-2.7425,-0.046432,7.0254,-2.6149,-0.080292,7.0628,-2.6149,-0.080292,7.0628,-2.6149,-0.080292,7.0628,-2.7851,-0.035385,7.0119,-2.7851,-0.035385,7.0119,-2.7851,-0.035385,7.0119
-3.0011,-0.064185,7.1427,-3.0011,-0.064185,7.1427,-3.0011,-0.064185,7.1427,-3.1261,-0.065597,7.1626,-3.1261,-0.065597,7.1626,-3.1261,-0.065597,7.1626,-3.009,-0.062158,7.1297,-3.009,-0.062158,7.1297,-3.009,-0.062158,7.1297,-3.097,-0.049469,7.1346,-3.097,-0.049469,7.1346,-3.097,-0.049469,7.1346,-2.8759,-0.031015,7.0977,-2.8759,-0.031015,7.0977,-2.8759,-0.031015,7.0977,-3.0318,-0.03145,7.1122,-3.0318,-0.03145,7.1122,-3.0318,-0.03145,7.1122,-3.1102,-0.03401,7.0769,-3.1102,-0.03401,7.0769,-3.1102,-0.03401,7.0769
-3.5479,-0.044435,7.5468,-3.5479,-0.044435,7.5468,-3.5479,-0.044435,7.5468,-3.4721,-0.027346,7.5543,-3.4721,-0.027346,7.5543,-3.4721,-0.027346,7.5543,-3.5769,-0.036392,7.5743,-3.5769,-0.036392,7.5743,-3.5769,-0.036392,7.5743,-3.5446,-0.046525,7.5058,-3.5446,-0.046525,7.5058,-3.5446,-0.046525,7.5058,-3.4117,-0.034715,7.4714,-3.4117,-0.034715,7.4714,-3.4117,-0.034715,7.4714,-3.2901,-0.024332,7.3916,-3.2901,-0.024332,7.3916,-3.2901,-0.024332,7.3916,-3.4482,0.0080717,7.4242,-3.4482,0.0080717,7.4242,-3.4482,0.0080717,7.4242
-3.0218,0.056862,7.1426,-3.0218,0.056862,7.1426,-3.0218,0.056862,7.1426,-2.7838,0.07019,7.1267,-2.7838,0.07019,7.1267,-2.7838,0.07019,7.1267,-2.4958,0.061701,7.0272,-2.4958,0.061701,7.0272,-2.4958,0.061701,7.0272,-2.6053,0.057541,6.9933,-2.6053,0.057541,6.9933,-2.6053,0.057541,6.9933,-2.7167,0.019947,7.0268,-2.7167,0.019947,7.0268,-2.7167,0.019947,7.0268,-2.572,0.097396,6.9746,-2.572,0.097396,6.9746,-2.572,0.097396,6.9746,-2.5832,0.027392,6.9999,-2.5832,0.027392,6.9999,-2.5832,0.027392,6.9999
-2.8333,0.043449,7.1143,-2.8333,0.043449,7.1143,-2.8333,0.043449,7.1143,-2.9512,0.045128,7.1333,-2.9512,0.045128,7.1333,-2.9512,0.045128,7.1333,-3.1927,-0.021347,7.1415,-3.1927,-0.021347,7.1415,-3.1927,-0.021347,7.1415,-2.9225,-0.021017,7.0508,-2.9225,-0.021017,7.0508,-2.9225,-0.021017,7.0508,-3.0858,0.10569,7.1374,-3.0858,0.10569,7.1374,-3.0858,0.10569,7.1374,-3.0706,0.10716,7.1049,-3.0706,0.10716,7.1049,-3.0706,0.10716,7.1049,-3.2767,0.035365,7.1401,-3.2767,0.035365,7.1401,-3.2767,0.035365,7.1401
-3.5778,-0.033213,7.592,-3.5778,-0.033213,7.592,-3.5778,-0.033213,7.592,-3.3871,-0.027493,7.482,-3.3871,-0.027493,7.482,-3.3871,-0.027493,7.482,-3.5479,0.0096604,7.5849,-3.5479,0.0096604,7.5849,-3.5479,0.0096604,7.5849,-3.5362,-0.00068402,7.5452,-3.5362,-0.00068402,7.5452,-3.5362,-0.00068402,7.5452,-3.4288,0.030582,7.5666,-3.4288,0.030582,7.5666,-3.4288,0.030582,7.5666,-3.5418,0.037616,7.5605,-3.5418,0.037616,7.5605,-3.5418,0.037616,7.5605,-3.4241,0.048265,7.5188,-3.4241,0.048265,7.5188,-3.4241,0.048265,7.5188
-2.7378,0.13827,7.1137,-2.7378,0.13827,7.1137,-2.7378,0.13827,7.1137,-2.8361,0.12115,7.101,-2.8361,0.12115,7.101,-2.8361,0.12115,7.101,-2.6912,0.11318,7.0882,-2.6912,0.11318,7.0882,-2.6912,0.11318,7.0882,-3.0361,0.08747,7.1914,-3.0361,0.08747,7.1914,-3.0361,0.08747,7.1914,-2.6969,0.096686,7.0877,-2.6969,0.096686,7.0877,-2.6969,0.096686,7.0877,-2.4977,0.040851,7.0395,-2.4977,0.040851,7.0395,-2.4977,0.040851,7.0395,-2.8511,0.015407,7.1533,-2.8511,0.015407,7.1533,-2.8511,0.015407,7.1533
-3.2613,0.018726,7.3118,-3.2613,0.018726,7.3118,-3.2613,0.018726,7.3118,-3.2599,0.010513,7.2498,-3.2599,0.010513,7.2498,-3.2599,0.010513,7.2498,-3.2473,0.015844,7.2629,-3.2473,0.015844,7.2629,-3.2473,0.015844,7.2629,-3.2369,-0.010564,7.2504,-3.2369,-0.010564,7.2504,-3.2369,-0.010564,7.2504,-3.2509,0.046211,7.2549,-3.2509,0.046211,7.2549,-3.2509,0.046211,7.2549,-3.2624,0.034117,7.2213,-3.2624,0.034117,7.2213,-3.2624,0.034117,7.2213,-3.2173,0.030261,7.1995,-3.2173,0.030261,7.1995,-3.2173,0.030261,7.1995
