通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
359.93,0.49,355.04,4.57,353.45,4.05,359.95,356.24
358.46,7.25,5.14,13.31,11.28,22.26,22.15,16.51
345.91,3.76,3.71,7.59,7.06,1.31,2.49,9.14
354.42,4.05,16.54,10.95,19.04,7.31,11.27,22.67
5.05,4.91,13.01,15.74,13.69,13.23,13.89,13.19
355.65,8.72,7.99,14.40,4.81,11.90,8.36,4.12
355.47,356.67,2.95,359.69,7.00,7.01,355.50,3.64
7.71,13.55,9.74,13.38,14.78,16.91,14.68,5.99
5.89,4.79,19.85,11.82,18.66,8.51,14.64,12.69
359.94,8.01,14.83,19.47,10.05,4.15,16.71,2.65
356.02,1.35,2.30,2.99,358.46,2.02,5.69,1.57
349.33,354.79,7.91,4.18,0.60,3.67,17.90,357.53
0.46,5.33,9.29,9.76,1.50,1.48,0.92,356.62
17.30,8.06,17.84,11.80,10.53,14.36,9.56,2.13
345.59,354.10,2.19,356.99,356.96,356.04,354.53,354.77
345.89,354.42,359.53,357.54,3.93,359.81,3.20,352.68
359.76,12.81,18.51,23.21,9.73,14.75,6.73,5.67
359.67,5.49,6.75,359.60,2.45,2.11,357.69,0.06
5.65,4.80,10.23,7.22,8.73,5.16,358.87,2.17
353.85,5.50,7.71,2.64,5.19,11.70,1.38,358.95
23.50,26.66,23.78,32.91,27.96,26.26,28.56,20.97
15.19,17.38,23.37,24.38,22.36,34.94,23.09,20.98
354.63,4.46,18.06,11.06,10.01,9.89,7.19,7.86
357.38,4.85,19.31,12.97,9.15,10.42,7.81,1.93
9.59,1.95,4.45,2.93,15.80,1.21,17.01,0.44
10.51,8.31,20.83,11.61,13.77,5.99,12.22,5.55
358.96,11.34,21.12,7.94,14.17,9.79,4.48,0.21
11.95,21.93,26.24,26.91,24.39,27.28,28.78,8.22
12.37,21.09,21.68,15.98,11.73,25.06,16.17,14.17
22.73,22.93,29.66,30.81,17.47,20.29,23.11,23.03
353.28,7.09,7.80,7.35,5.31,359.53,4.91,9.26
357.32,3.88,5.42,21.16,3.93,6.37,13.52,354.41
348.45,359.55,8.14,10.80,2.33,4.03,8.33,7.39
351.35,10.22,358.82,1.99,4.94,357.51,357.47,351.36
351.32,11.95,5.00,8.97,357.54,358.25,1.56,1.88
353.13,347.76,358.79,2.94,0.63,353.21,345.17,341.34
