通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
359.89,0.36,354.92,5.07,354.08,4.38,359.45,354.85
359.53,7.35,7.94,15.31,12.33,23.61,22.58,17.32
348.07,4.71,5.43,10.24,7.44,4.35,2.63,10.16
356.34,5.85,18.80,12.67,20.39,8.47,12.71,24.34
6.56,7.11,14.75,18.30,15.03,14.01,15.53,14.92
358.72,12.69,11.07,17.38,5.97,14.42,9.81,5.52
357.94,358.26,5.42,1.00,9.63,8.90,358.32,4.58
8.54,14.95,12.85,15.31,15.97,17.74,15.81,7.06
8.13,5.70,19.66,13.92,18.96,12.69,11.63,15.72
3.15,10.46,18.43,22.70,12.03,6.50,18.44,5.07
358.60,4.22,5.08,5.22,0.43,4.67,7.54,4.07
351.07,357.35,10.74,6.06,1.15,5.11,19.83,359.00
0.19,6.96,10.91,11.86,3.65,3.51,2.75,357.51
19.95,10.04,20.90,14.25,12.10,17.12,11.07,4.39
347.52,355.74,5.03,358.71,358.68,358.32,357.03,355.97
347.84,356.11,2.00,359.98,6.52,0.77,3.29,354.06
0.59,13.35,20.84,24.81,10.88,16.25,8.27,6.33
3.48,7.39,9.61,2.93,5.29,4.35,359.97,1.57
8.23,5.99,12.75,9.07,10.71,7.40,359.89,3.06
357.30,8.13,12.71,6.70,8.31,16.31,4.30,3.22
27.49,29.73,27.49,37.44,31.63,29.42,31.52,23.35
18.99,20.71,28.42,28.25,26.66,39.52,26.83,24.44
358.32,8.35,22.24,15.83,13.24,13.80,10.58,11.63
2.80,8.46,24.85,16.86,11.94,14.28,10.83,5.21
14.03,4.90,7.38,6.33,19.29,4.61,20.37,4.23
14.10,12.42,24.97,16.12,17.40,10.52,14.46,10.35
1.69,14.56,25.12,12.07,17.79,13.88,8.30,2.88
18.37,25.34,32.05,30.87,28.04,31.56,32.34,12.73
18.13,25.65,26.51,20.22,15.97,29.03,19.48,17.90
28.46,28.45,35.91,36.74,22.07,26.19,27.07,28.59
358.31,13.68,12.68,12.20,10.54,5.41,8.66,12.62
2.06,8.11,11.27,25.56,8.56,10.50,17.11,359.87
352.49,3.66,12.85,15.84,5.99,9.57,11.65,11.60
356.76,14.51,3.90,6.07,9.74,2.88,0.60,355.96
355.59,17.11,9.60,13.72,1.68,3.91,5.83,5.32
357.45,353.05,3.74,8.69,5.14,359.46,348.74,346.41
