通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8
0.06,354.77,341.28,358.48,353.90,0.75,348.99,341.72
340.47,1.54,349.91,1.87,359.74,12.06,20.68,12.53
335.33,356.61,350.28,0.10,3.45,348.04,358.89,355.23
339.83,354.40,13.38,10.11,9.59,357.45,4.85,7.59
358.06,2.24,4.51,13.79,23.36,10.03,13.71,18.59
355.22,4.04,358.63,7.07,353.01,8.88,7.43,4.79
354.85,344.79,352.99,353.75,4.12,358.88,352.85,7.59
0.78,8.72,358.02,6.06,12.24,12.09,1.95,355.46
6.48,348.82,9.03,1.92,15.94,359.20,17.37,11.85
353.77,359.68,9.84,16.91,4.18,357.11,15.38,357.74
355.85,348.37,352.00,357.34,358.55,2.92,6.87,7.52
351.51,349.04,3.89,348.41,354.49,2.73,10.48,354.92
2.19,2.50,5.55,357.28,2.91,358.15,1.47,358.94
18.10,358.88,13.24,7.52,9.11,10.24,1.87,359.52
348.82,356.34,348.99,348.75,356.86,346.57,353.89,359.21
335.67,347.30,354.97,349.75,352.75,352.98,356.85,350.99
357.45,8.96,12.07,12.62,9.23,7.57,0.15,5.82
347.53,3.56,357.66,350.02,359.00,352.20,344.72,359.21
1.05,349.46,0.90,0.23,3.11,5.03,351.08,1.92
355.34,357.13,359.60,347.13,350.28,354.74,355.44,351.46
28.31,18.44,7.13,21.48,26.94,16.54,20.74,15.38
16.20,16.36,8.49,20.99,18.32,23.11,21.75,8.66
359.80,0.00,11.89,3.33,7.81,10.95,2.91,1.83
352.38,353.43,0.59,353.40,352.55,5.21,359.07,353.12
355.49,353.69,350.67,359.34,3.20,351.23,9.84,352.38
359.84,357.55,5.51,0.60,9.77,356.11,11.19,351.18
357.18,2.19,7.37,358.98,9.80,3.94,1.61,1.04
4.41,15.51,17.51,28.32,20.39,21.90,12.76,356.15
7.39,24.15,13.89,6.48,0.75,25.08,19.90,12.90
25.39,14.58,23.73,28.06,7.26,13.81,24.67,26.44
4.00,5.90,13.98,13.07,8.79,358.20,9.42,6.62
358.24,359.80,357.44,8.79,1.03,9.27,20.17,344.83
346.58,351.59,4.02,5.13,359.27,359.39,4.68,6.67
348.80,355.79,348.29,2.17,356.32,353.95,358.67,351.66
341.06,356.54,352.51,7.68,348.67,346.48,357.43,355.92
358.08,340.76,357.63,352.81,5.52,356.58,345.02,341.91
